username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jj_0126onlylove;2018-09-26 15:35;0;0;"のんちゃん、おはよう 明日参戦だったね 明日楽しんでね 一足早く楽しんで来ます";千葉 柏市;;;"1045079344266137600";https://twitter.com/jj_0126onlylove/status/1045079344266137600
alexagarbage;2018-09-26 15:35;0;0;"One day my school had students dress up as the grim reaper and “kill” people by running into the class and tagging them- those people weren’t allowed to talk for the rest of the day it was so funny";United States;;;"1045079343498694663";https://twitter.com/alexagarbage/status/1045079343498694663
UsmanButt_007;2018-09-26 15:35;0;0;"";Tmhary Dil Mein 💕;;;"1045079342244605952";https://twitter.com/UsmanButt_007/status/1045079342244605952
haru_ye0914;2018-09-26 15:35;0;0;"フォローありがとうございます ハル1歳の男の子です！ よろしくお願いします";愛知県;;;"1045079340642271232";https://twitter.com/haru_ye0914/status/1045079340642271232
tmon___;2018-09-26 15:35;0;0;"あざらしといっしょなら怖い夢見ないかな？( ･᷄ὢ･᷅ ) ゆっくり休んでの";アルゼンチン;;;"1045079339966976000";https://twitter.com/tmon___/status/1045079339966976000
Shona1612;2018-09-26 15:35;0;0;"Why does a urology referral take so long sick of not weeing properly";;;;"1045079339665182720";https://twitter.com/Shona1612/status/1045079339665182720
XO_RILOOW_PAIGE;2018-09-26 15:35;0;0;"People are lucky sometimes but I’ll always win in the end";;;;"1045079338931097600";https://twitter.com/XO_RILOOW_PAIGE/status/1045079338931097600
breeze_oekaki;2018-09-26 15:35;0;0;"これはもっと寒くなってからの話だけど寒さの中待ち合わせ場所で相手を待つ姿想像するの好き";丸井くんの笑顔を守り隊;;;"1045079338037653504";https://twitter.com/breeze_oekaki/status/1045079338037653504
feena_esterior;2018-09-26 15:35;0;0;"るかさんお誕生日おめでとうございます！ また奈央ちゃんと一緒に楽しい時間がたくさん過ごせる一年になるといいですね！o(*⌒―⌒*)o";;;;"1045079337731424256";https://twitter.com/feena_esterior/status/1045079337731424256
r_e___27;2018-09-26 15:35;0;0;"ちゅっきー";いしかわか;;;"1045079337509113857";https://twitter.com/r_e___27/status/1045079337509113857
G1104Taku;2018-09-26 15:35;0;1;"すーさんおはすー 朝はホント寒いね:;(∩´﹏`∩);: ヒートテック着てても寒いくらいだよ すーさん風邪ひかないようにね 今日も1日頑張ろうね٩(ˊᗜˋ*)و";とにかくラーメンと餃子が大好き 🍜;;;"1045079336330510337";https://twitter.com/G1104Taku/status/1045079336330510337
looeorzA3;2018-09-26 15:35;0;1;"おはよう〜〜 十座誕生日おめでとう〜〜";104号室の壁;;;"1045079335026081792";https://twitter.com/looeorzA3/status/1045079335026081792
SarahSheKicks2;2018-09-26 15:35;2;1;"Me also, he’s hilarious! I haven’t seen facial expressions that animated since Jim Carrey.";Florida, USA;;;"1045079334426423302";https://twitter.com/SarahSheKicks2/status/1045079334426423302
ruka_sonoko;2018-09-26 15:35;0;0;"@ inouesonoko そーんちゃんっ おはよ〜 今日寒すぎて笑う 風邪ひかないように気をつけてネ 音霊の日台風来るんだって こっちに来ないように吹き飛ばすしか フーって、笑 んんそんちゃん あとちょっとで会える 愛のテレパシー るかの愛届ける、 今日も頑張ろネ";;@;;"1045079334015229952";https://twitter.com/ruka_sonoko/status/1045079334015229952
jerseygolden;2018-09-26 15:35;0;0;"";New Jersey, USA;;;"1045079332736167941";https://twitter.com/jerseygolden/status/1045079332736167941
rlxjess;2018-09-26 15:35;2;6;"Noivinha no quadrilhão e no dia a dia também!!!! pic.twitter.com/WBDMBVJ47R";+55021;;;"1045079332480327682";https://twitter.com/rlxjess/status/1045079332480327682
hiro_type_R;2018-09-26 15:35;0;0;"今日はOROCHI でも帰るのは遅い";愛知県;;;"1045079330424938497";https://twitter.com/hiro_type_R/status/1045079330424938497
follow_chachan;2018-09-26 15:35;0;0;"毎日とか毎週何曜日とか決めて測るといいと思いますよやる気につながります！";;;;"1045079329225367559";https://twitter.com/follow_chachan/status/1045079329225367559
staceygweinn;2018-09-26 15:35;0;0;"ayieee thank uu";pete davidson;;;"1045079328449392640";https://twitter.com/staceygweinn/status/1045079328449392640
Iris86204567;2018-09-26 15:35;0;0;"@ s_keee_n 急にすみません！ お話してみたくてフォロリク送らせていただきました！ 許可して頂けたら嬉しいです";;@;;"1045079327866376192";https://twitter.com/Iris86204567/status/1045079327866376192
TAKE_YPmagical;2018-09-26 15:35;0;1;"ジャミラスが最近のトレンドカードみたいなので要チェックですよ 飛び蹴り×2、はぐれメタル、力の指輪×2はズルっす流石に防げないっす";現在DQRメイン;;;"1045079327375642625";https://twitter.com/TAKE_YPmagical/status/1045079327375642625
SANOPICHU;2018-09-26 15:35;0;0;"ワタちゃんに負けないけくらい愛してるんだけどな~";;;;"1045079326448746497";https://twitter.com/SANOPICHU/status/1045079326448746497
BlueiceTr;2018-09-26 15:35;0;1;"";;;;"1045079325488369664";https://twitter.com/BlueiceTr/status/1045079325488369664
Naddie_Elle;2018-09-26 15:35;0;0;"Says every person before they realize they’re like foot-pillows!!! They’re basic - yes. Ugly - hell yes. But damn it if they don’t feel like a warm cloud hugging your feet Mood wearing them when it’s cold: pic.twitter.com/MUAFCMoT0y";Washington, D.C.;;;"1045079325052211200";https://twitter.com/Naddie_Elle/status/1045079325052211200
Paiseeeeen_FF14;2018-09-26 15:35;0;0;"上納金もたくさん納めてFCハウスをMサイズに";ミストヴィレッジ9街区9番居候;;;"1045079322833219584";https://twitter.com/Paiseeeeen_FF14/status/1045079322833219584
emitapi06;2018-09-26 15:35;0;1;"おはようございます";第72回タミスマBクラス優勝 🎉;;;"1045079320572514304";https://twitter.com/emitapi06/status/1045079320572514304
Martitaaa_;2018-09-26 15:35;1;1;"";Madrid ✈Maryland.;;;"1045079320052592640";https://twitter.com/Martitaaa_/status/1045079320052592640
Riiii73;2018-09-26 15:35;0;0;"(夫)今日飲みに行ってきてもいい？ 行っておいで (よし！夕飯作らなくてすむ!!!そしてサモランたくさんできるぜぇーーw) (夫)ゲームいっぱいできるねw あ、バレてたww";;;;"1045079317514833920";https://twitter.com/Riiii73/status/1045079317514833920
habab_alkhair;2018-09-26 15:35;0;0;"Guuyyys who's birthday?? pic.twitter.com/IN5l7RLp7a";;;;"1045079316353208325";https://twitter.com/habab_alkhair/status/1045079316353208325
55cbrider;2018-09-26 15:35;0;0;"おはようございます。 カープ優勝 広島そごう の優勝セール 行きたいな";鳥取県米子市;;;"1045079315816243200";https://twitter.com/55cbrider/status/1045079315816243200
akiko_gen;2018-09-26 15:35;0;1;"くまねこちゃん、おはよう 今日も源気に頑張ろうね よろしくね";茨城県筑西市（家の廻りは田園だらけ 🍙;;;"1045079315434500096";https://twitter.com/akiko_gen/status/1045079315434500096
Mika_Felin;2018-09-26 15:34;0;0;"" pic.twitter.com/Rf542N8p2d";Hauts de France  🇫🇷;;;"1045079313803083777";https://twitter.com/Mika_Felin/status/1045079313803083777
zeeee2017;2018-09-26 15:34;0;0;"たぶん成人式は行くと思うからそのときだね 楽しみにしとく";;;;"1045079313073065984";https://twitter.com/zeeee2017/status/1045079313073065984
ENMW_;2018-09-26 15:34;2;0;"I’m so happy lol";;;;"1045079312330829827";https://twitter.com/ENMW_/status/1045079312330829827
fuchii17;2018-09-26 15:34;0;0;"That’s why I like it";Jeddah, Kingdom of Saudi Arabia;;;"1045079311420731392";https://twitter.com/fuchii17/status/1045079311420731392
cristaldoxx;2018-09-26 15:34;0;1;"Prefiro ignorar";;;;"1045079310573490176";https://twitter.com/cristaldoxx/status/1045079310573490176
ngz1971;2018-09-26 15:34;0;1;"@ Arc7vol80Bale たーじまるさんおはようぅ〜";川崎 😎;@;;"1045079309608615936";https://twitter.com/ngz1971/status/1045079309608615936
ysk6__4;2018-09-26 15:34;0;0;"うん！！お話しよう";;;;"1045079309524787200";https://twitter.com/ysk6__4/status/1045079309524787200
RealSimeonTuoyo;2018-09-26 15:34;0;0;"Somebody is going to get pregnant tonight pic.twitter.com/DBA6aMOIn3";;;;"1045079309248069632";https://twitter.com/RealSimeonTuoyo/status/1045079309248069632
izm_3tk;2018-09-26 15:34;0;0;"サーバーテクノならもう衣装あるからまぐちゃんに合わせるよ〜笑";;;;"1045079307809218560";https://twitter.com/izm_3tk/status/1045079307809218560
maru_x5;2018-09-26 15:34;0;0;"はなちゃん！お誕生日おめでとう可愛くて優しくて可愛いスーパーキュートなはなちゃん、生まれて来てくれてありがとうはなちゃんとお友達になれたこと、とても嬉しく思います！お話ししてくれてありがとうまたはなちゃんに会える日を楽しみにしてます！10月も頑張って探すぞ〜";ヘッダー柴犬(@sbknw);;;"1045079306248974336";https://twitter.com/maru_x5/status/1045079306248974336
bamrl938;2018-09-26 15:34;0;0;"ジャンケンちゃんのホルダーいつもついてますよね 自分でやったにしてもそうじゃないにしても使ってるのが可愛すぎますw";千葉よりのトーキョー;;;"1045079306022449152";https://twitter.com/bamrl938/status/1045079306022449152
bookofbitchery;2018-09-26 15:34;0;0;"Thank you";GA;;;"1045079303946473472";https://twitter.com/bookofbitchery/status/1045079303946473472
inazumasaru;2018-09-26 15:34;0;0;"やばい、はちのさんから同じ匂いがプンプンしてます";ヒロイックキングダム;;;"1045079302687997953";https://twitter.com/inazumasaru/status/1045079302687997953
submarine_rider;2018-09-26 15:34;0;0;"よっし～さんおはありです！ イベント頑張りましょう pic.twitter.com/CDFJB7UXbK";やいね、其は希望の星 ⭐;;;"1045079301274591233";https://twitter.com/submarine_rider/status/1045079301274591233
karin_armk;2018-09-26 15:34;0;0;"おはようございます( ∀) お疲れ様でした♡♡ ハートの片方誰がやったのか気になります ついに千秋楽日ですね…！！ 寂しいですが、今日も全力でキラキラなステージを届けてくださいね";;;;"1045079300536320000";https://twitter.com/karin_armk/status/1045079300536320000
mamirpgaming;2018-09-26 15:34;0;0;"Awesome";Los Angeles, CA;;;"1045079299328339968";https://twitter.com/mamirpgaming/status/1045079299328339968
hideko327;2018-09-26 15:34;0;0;"おはようございます";兵庫 神戸市;;;"1045079297269030913";https://twitter.com/hideko327/status/1045079297269030913
ssh__1998;2018-09-26 15:34;0;0;"نعم";العالمي 💛 💙 في قلبي;;;"1045079295935336448";https://twitter.com/ssh__1998/status/1045079295935336448
takanishiyan;2018-09-26 15:34;0;0;"唯ちゃんおはよ天気悪いけど頑張りましょう 夜勤あけなのでおやすみなさい";埼玉;;;"1045079295603834880";https://twitter.com/takanishiyan/status/1045079295603834880
sarapapa731;2018-09-26 15:34;0;0;"でたー 変な輩… 間違いは誰にでもあるんだから、調べて自分が間違っていたとわかったら、認めて謝ればいいんですけどね";神奈川県 綾瀬市;;;"1045079295209615361";https://twitter.com/sarapapa731/status/1045079295209615361
bboo99007;2018-09-26 15:34;0;0;"ك";;;;"1045079291262832640";https://twitter.com/bboo99007/status/1045079291262832640
imogatakusan;2018-09-26 15:34;0;0;"きゅんとする漫画配信中 抽選で100名様にカネボウ # エビータの黒 のオールインワンジェルが当たるかも マンガの続きはこちら https://goo.gl/yBrjuB";;;#;"1045079289262043136";https://twitter.com/imogatakusan/status/1045079289262043136
kosechang_wanna;2018-09-26 15:34;0;0;"ユナちゃんとお呼びしても？ 私はダニエル&ミニョンさん、ウンギ推しー ツイは皆さんのをニマニマ眺めてる事が多いけどよろしくです♪";;;;"1045079288523907072";https://twitter.com/kosechang_wanna/status/1045079288523907072
leosotomaz;2018-09-26 15:34;0;0;"Em vez de estar estudando, optei em dormir pq não sou obrigado a nada";Sao Paulo, Brazil;;;"1045079287630626816";https://twitter.com/leosotomaz/status/1045079287630626816
lenalovee_;2018-09-26 15:34;0;0;"Say less sis I’m on the way https://twitter.com/_kirashanice_/status/1044989701583720448 …";;;;"1045079287332827136";https://twitter.com/lenalovee_/status/1045079287332827136
alakatezam;2018-09-26 15:34;0;0;"ahhhh thank you!!";Stockton, CA;;;"1045079284371472384";https://twitter.com/alakatezam/status/1045079284371472384
pekklekkle;2018-09-26 15:34;0;0;"サスケパパさん、おはようです そ、そ、そんなハムのCMのフレーズなんて… ｱ、ｱﾀｼ知りませんから";京都市 🌳 🐗 🐒 🌳がいる山の麓w;;;"1045079284165951488";https://twitter.com/pekklekkle/status/1045079284165951488
kasiyorigohan;2018-09-26 15:34;0;0;"コトさんお誕生日なんですね おめでとうございます 素敵な誕生日プレゼントですね よいうたわれライフを過ごせると良いですね";;;;"1045079282656010240";https://twitter.com/kasiyorigohan/status/1045079282656010240
youobitsu;2018-09-26 15:34;0;0;"momoちゃんおはよう楽しみだねぇドキドキ いい天気になるといいなぁ！！今は寒いよ～";日本 愛知;;;"1045079282572087296";https://twitter.com/youobitsu/status/1045079282572087296
epul_hawis;2018-09-26 15:34;0;0;"Pagi";;;;"1045079282093940736";https://twitter.com/epul_hawis/status/1045079282093940736
kakasi5862;2018-09-26 15:34;0;1;"両方でイケるんですね。 アナルは経験無いので一度してみたいな";日本 神奈川;;;"1045079281649430528";https://twitter.com/kakasi5862/status/1045079281649430528
26812y;2018-09-26 15:34;0;0;"おっ https://twitter.com/stx_pr/status/1041937293991239680 …";;;;"1045079280554659840";https://twitter.com/26812y/status/1045079280554659840
K_jenise;2018-09-26 15:34;0;0;"Idk why but I love sitting in the car when it’s raining.";;;;"1045079279275593739";https://twitter.com/K_jenise/status/1045079279275593739
HzZellner;2018-09-26 15:34;0;1;"Thank you";Wrightsville, GA;;;"1045079277576884225";https://twitter.com/HzZellner/status/1045079277576884225
sakumasaku;2018-09-26 15:34;1;1;"サナさん、おはようございます 満喫してきますありがとうございます 今度あげるね pic.twitter.com/Cu3XG1OWjP";広島県;;;"1045079276104499200";https://twitter.com/sakumasaku/status/1045079276104499200
_pipipi_sk;2018-09-26 15:34;0;0;"ありがとうございます お先に＋失礼しますね♡";;;;"1045079274980442112";https://twitter.com/_pipipi_sk/status/1045079274980442112
yuriwo0033;2018-09-26 15:34;0;0;"今回は見逃してあげましょうか...";札幌;;;"1045079274770726912";https://twitter.com/yuriwo0033/status/1045079274770726912
hiromk2012;2018-09-26 15:34;0;1;"おはようございます";埼玉県;;;"1045079273713750016";https://twitter.com/hiromk2012/status/1045079273713750016
ringo_yk04;2018-09-26 15:34;0;0;"ほんとびっくりよ〜 うん！被る日程待ってる(笑)";next → 1223;;;"1045079272044392449";https://twitter.com/ringo_yk04/status/1045079272044392449
itsjayyyy___;2018-09-26 15:34;0;0;"Lmfaooooo thanks girl";;;;"1045079271851667456";https://twitter.com/itsjayyyy___/status/1045079271851667456
0206White;2018-09-26 15:34;0;0;"ほんとにほんとですよ〜( ˇωˇ ) ありがとうございます(ﾉ´▽｀)ﾉ 一応ライブの日程表の確認はしておきます あ、冷えてきたので.風邪引かないように過ごしてくださいな〜";NACK5リスナー☝︎;;;"1045079270949707776";https://twitter.com/0206White/status/1045079270949707776
mametom1269;2018-09-26 15:34;2;3;"おはようございます 今朝もどんよりひんやり肌寒いです キリッと美しいトムさんを ラスト・サムライまた観たいな pic.twitter.com/59nl4O94sK";;;;"1045079270484193281";https://twitter.com/mametom1269/status/1045079270484193281
rin01230830;2018-09-26 15:34;0;1;"おはよう〜";リンちゃんのいる所;;;"1045079268592574464";https://twitter.com/rin01230830/status/1045079268592574464
coxxxka;2018-09-26 15:34;0;0;"ウパ様おめでとうございます ステキな一年になりますように https://twitter.com/upaupairuno1/status/1044967495830917120 …";;;;"1045079267820761088";https://twitter.com/coxxxka/status/1045079267820761088
beautybakerie;2018-09-26 15:34;0;0;"Also try blending it out in sections VS applying it all over your face then blending...as our foundation is formulated to last long + it’s matte so the dry time is a lot faster than others you may have used in the past. I hope this helps!";San Diego, CA;;;"1045079267267162112";https://twitter.com/beautybakerie/status/1045079267267162112
kinjuri_rinka;2018-09-26 15:34;2;15;"おはよ〜 今日は体育大会の後半戦があるよ〜 雨で出来ないと思うけど〜 りんかは青団なんだぁ〜 青団ね！前半戦勝ってるんだぁ〜 この調子で後半戦も勝てるといいなぁ〜〜 頑張るぞぉぉぉ みんなもお仕事とか学校とか頑張ってねぇ〜 pic.twitter.com/m4Ff0Lpjwj";;;;"1045079267262881792";https://twitter.com/kinjuri_rinka/status/1045079267262881792
akachim_819;2018-09-26 15:34;0;0;"同じく人見知り、、(笑)また劇場で会ったらお喋りしよ～";チーバくんの鼻の下;;;"1045079264234590213";https://twitter.com/akachim_819/status/1045079264234590213
mahiro_810;2018-09-26 15:34;0;0;"ぜひぜひ〜\♡/ よかったら呼びタメも大歓迎です";;;;"1045079263622262785";https://twitter.com/mahiro_810/status/1045079263622262785
CROcultura1;2018-09-26 15:34;0;2;"Que descansis força bé Sueña mucho esta noche y que sean cosas hermosas pic.twitter.com/xwUysKH2Tz";República Catalana;;;"1045079263320428544";https://twitter.com/CROcultura1/status/1045079263320428544
coooma_;2018-09-26 15:34;0;1;"おはようございますいいねやフォロバしてくれた方ありがとうございます◎これからよろしくお願いします♡♡";;;;"1045079260241715200";https://twitter.com/coooma_/status/1045079260241715200
code_kazz35;2018-09-26 15:34;0;0;"@ Sangwoosang サンウさん、おはよう♪ 今日は9月27日 雨 韓国でサンウさんが作った曲が 流れてるなんて嬉しいね ご家族も喜んでるでしょ サンウさんの才能が たくさんの方に注目される きっかけになるといいね 今日もしっかり食べて 何かいい発見がありますように がんばろうね pic.twitter.com/Z3UPHtaQRw";さいたま;@;;"1045079254134710277";https://twitter.com/code_kazz35/status/1045079254134710277
SunnyokoG5910C;2018-09-26 15:34;0;0;"奇跡的〜 最近あんま見ないね〜 わたしがゲームばっかりしてるからか 蒼ちゃんかぁ！ なんか映画あったっけw";奉納されたコメット;;;"1045079253388152833";https://twitter.com/SunnyokoG5910C/status/1045079253388152833
eripigxx;2018-09-26 15:34;0;0;"朝お見送りしてから至福のアニメタイム";千葉;;;"1045079250343100417";https://twitter.com/eripigxx/status/1045079250343100417
chrissycharisse;2018-09-26 15:34;0;0;"Bitches are crazy and be making up shit in they head. Go take care of your business and I’ll worry about mine. Thanks";Birmingham, AL;;;"1045079249324060672";https://twitter.com/chrissycharisse/status/1045079249324060672
EnderBer77;2018-09-26 15:34;1;1;"Gracias guapetón @ julvert ,";Venezuela Edo Apure;@;;"1045079247063330817";https://twitter.com/EnderBer77/status/1045079247063330817
bandori776;2018-09-26 15:34;0;3;"おはようございます あと2日頑張っていきます(*´꒳`*) 寝ぼけてて薫さんをスクショし忘れたので、今日はサブ垢で撮りました pic.twitter.com/iKMW7FuMCJ";;;;"1045079245989376000";https://twitter.com/bandori776/status/1045079245989376000
yuko8973;2018-09-26 15:34;0;0;"ミミちゃんおはようございます^ ^台風の進路が気になりますね〜というか嫌ですね。影響が出るのは、今度の日、月あたりでしょうか⁉︎被害が出ないといいです。 今日も良い1日を過ごしてくださいね〜";;;;"1045079243309211648";https://twitter.com/yuko8973/status/1045079243309211648
yu_kazi_ko;2018-09-26 15:34;0;0;"おはようございます 昨日ラーメン食べたけど、 また食べたい衝動笑";ここは自由の国;;;"1045079241270775808";https://twitter.com/yu_kazi_ko/status/1045079241270775808
yoyomorikawa;2018-09-26 15:34;0;0;"ありがとうございます！！ 両冊ともあらすじを読んだだけで凄く面白そう..!って思いました今度購入してみます！";;;;"1045079240952049664";https://twitter.com/yoyomorikawa/status/1045079240952049664
us3_ky;2018-09-26 15:34;0;0;"朝風呂最高ですね";関東/20↑;;;"1045079240868126720";https://twitter.com/us3_ky/status/1045079240868126720
45102kazari;2018-09-26 15:34;0;0;"おはようございます 本日もよろしくお願いします";熊本県;;;"1045079240054644737";https://twitter.com/45102kazari/status/1045079240054644737
07_traumerei;2018-09-26 15:34;0;0;"おはよう あいちテルはWebから見れるから「関東だから見れないよ」なんて言わせちゃダメだからねｗ http://tokai-tv.com/client_flv/aichi/aichiteru.html …";;;;"1045079236627877889";https://twitter.com/07_traumerei/status/1045079236627877889
tim123456789021;2018-09-26 15:34;0;0;"私は中国地方出身ですけど、別に紛らわしいことはありませんでした。 しかし、混同を避けるなら中華と言うのは非常にいいと思います。";;;;"1045079236384452608";https://twitter.com/tim123456789021/status/1045079236384452608
erueru158;2018-09-26 15:34;1;5;"みんなおはよー！！ 今日も1日頑張ろうね！ 寒いから風邪ひかないようにね リプ＆いいね待っとる(*´罒`*)ﾆﾋﾋ";日本;;;"1045079236204146689";https://twitter.com/erueru158/status/1045079236204146689
amimimimi_224;2018-09-26 15:34;0;0;"念をもらったのが効いたのやわ！ ありがとう！楽しんでくる";;;;"1045079234773831680";https://twitter.com/amimimimi_224/status/1045079234773831680
hukuda1223;2018-09-26 15:34;0;0;"本日の福田さん、不覚にも先日1人ディズニーを楽しんだ双子の兄と同じ顔、似た服装になりました...つらぽよ...... 1ヶ月半ぶりに東京に向かいます";;;;"1045079234266320896";https://twitter.com/hukuda1223/status/1045079234266320896
Mika_Felin;2018-09-26 15:34;0;0;"" pic.twitter.com/1t17791OWC";Hauts de France  🇫🇷;;;"1045079234182565888";https://twitter.com/Mika_Felin/status/1045079234182565888
bboo99007;2018-09-26 15:34;0;0;"الله يسعدك سعادة الدارين مثل ماتسعد متابعين لو بشي رمزي";;;;"1045079233335300097";https://twitter.com/bboo99007/status/1045079233335300097
ACUPACelayaGto;2018-09-26 15:34;0;0;"Eclipse tiene su propio pase de autobús para que pueda visitar su parque canino preferido, y los conductores están siempre más que felices de llevarla a su destino Más información: https://notasdemascotas.com/?p=26633 https://www.facebook.com/566555916704103/posts/2730410400318633/ …";Celaya, Guanajuato;;;"1045079229073903617";https://twitter.com/ACUPACelayaGto/status/1045079229073903617
zozomi0112;2018-09-26 15:34;0;0;"花束のこと触れてもらえて嬉しいですドがいつもの調子でお花に顔埋めて⁉︎てなったらいいなーと 続き希望ありがとうございます書いてよかった書けるか分かりませんが笑、もしアップしたら読んでやってください 嬉しいお言葉ありがとうございます";;;;"1045079227857420288";https://twitter.com/zozomi0112/status/1045079227857420288
mn4a22_;2018-09-26 15:34;0;0;"はい〜よろしくお願いします 是非タメで！ 私はなんて呼べば良いかな⁇";;;;"1045079226628550657";https://twitter.com/mn4a22_/status/1045079226628550657
dIOF4lIrpTNVLaj;2018-09-26 15:34;0;0;"私も、です 最初から失敗するなんて思うのはナンセンス仮にこちらが勝手に盛り上がって妄想した事をスルーされて民がズッコケたとしても、それもありよりのあり どっちかというと、安全策(があるかわからないけど)でつまらないより、そーきたか⁉︎みたいなのを期待したいです。なーんてね";;;;"1045079225382793216";https://twitter.com/dIOF4lIrpTNVLaj/status/1045079225382793216
KOh_729;2018-09-26 15:34;0;0;"今読んできたよ あと一週間も経たないうちにおかえり言えるんだ 長かったような気がしたけど案外あっという間だったなぁ〜って思う！！！ いつもけんとがリプ返してくれていろいろ話してくれてたからかな 毎回長いリプに丁寧に返してくれてありがとね 嬉しいし元気ももらってたよ";コココレこうへい❤︎うらまじけんと;;;"1045079225340850177";https://twitter.com/KOh_729/status/1045079225340850177
HeadRock_hamu;2018-09-26 15:34;0;0;"お誕生日おめでとうございます";埼玉県蕨市;;;"1045079222358691840";https://twitter.com/HeadRock_hamu/status/1045079222358691840
apple0822_corin;2018-09-26 15:34;0;0;"いえいえそんな… ありがとうございます リハの時しか見れてないんですけど、3-1の皆さんの演技素晴らしかったですよ";;;;"1045079221230391296";https://twitter.com/apple0822_corin/status/1045079221230391296
_kei04;2018-09-26 15:34;0;0;"絶対行きます";;;;"1045079220697714688";https://twitter.com/_kei04/status/1045079220697714688
cl_teatsumu;2018-09-26 15:34;0;0;"立夏さんはじめまして！しのと申します。 フォローありがとうございます フォロバ失礼しますね〜！ よろしくお願いします イラスト素敵です！";司書室;;;"1045079220211175424";https://twitter.com/cl_teatsumu/status/1045079220211175424
haruu_shann;2018-09-26 15:34;0;0;"覚えてもらえてたよかった、、また仲良くしてください";;;;"1045079219171151872";https://twitter.com/haruu_shann/status/1045079219171151872
makesumfinup;2018-09-26 15:34;0;1;"Anyone else still playing Pokémon Go (like me ) wanna be friends? Add me 7544 9638 5053 # PokemonGOpic.twitter.com/sjYVMO2lTp";Portsmouth, UK;;#;"1045079217954844683";https://twitter.com/makesumfinup/status/1045079217954844683
tete_95_jimin;2018-09-26 15:34;0;0;"なんか東海アミちゃん少ないよね東海で同じテテペンはありさちゃんが初めてだ ありさちゃんは三重なんだね～あたしは愛知だよ コスメも好き～ありさちゃんも？";;;;"1045079215450677248";https://twitter.com/tete_95_jimin/status/1045079215450677248
hi111151;2018-09-26 15:34;0;0;"كل اللي اللي في التايم مطوعات مقصرات ملابسهن";المملكة العربية السعودية;;;"1045079214121259010";https://twitter.com/hi111151/status/1045079214121259010
uta_nkk;2018-09-26 15:34;0;0;"それ！わたしもわからなくてちょうど昨日水天宮へいって伺ってきたところでした 中で購入できる腹帯は事前にご祈祷していただいてるものなので、各自のご祈祷の際に巻いている必要はないそうです。 わたしは既に購入してあるので当日身につけていきたいと思っています。 参考になれば幸いです♬";;;;"1045079214037192704";https://twitter.com/uta_nkk/status/1045079214037192704
TysSayo;2018-09-26 15:34;0;0;"まだ、野いちごさん慣れない けどゆっくりやっていこ おはようございます！！！ いまから元気にお仕事行ってまいります！！！( ⁼̴̀꒳⁼̴́ )ﾄﾞﾔｯ✧";雅くん推してます✲ﾟ;;;"1045079213806514176";https://twitter.com/TysSayo/status/1045079213806514176
neyg1225;2018-09-26 15:34;0;0;"きゅぴさんありがとー 無理せず頑張ってきます";ゲーム大好き民 🎮;;;"1045079208710483968";https://twitter.com/neyg1225/status/1045079208710483968
3_lu_0x0;2018-09-26 15:34;0;0;"ししゅけさんお久しぶりです〜 最初は寒かったですけど少し暖かくなってきたので頑張れそうです！！ ししゅけさんも今日参戦なんですね！お昼ですか…？夜ですか…？";高知;;;"1045079206231588864";https://twitter.com/3_lu_0x0/status/1045079206231588864
hiyoko0080014;2018-09-26 15:34;0;0;"おはよう! 頑張りましょう";最後に笑えよ！;;;"1045079204981661696";https://twitter.com/hiyoko0080014/status/1045079204981661696
jel_0728;2018-09-26 15:34;0;0;"お返事ありがとうございますお先にフォローさせて頂きました\♡/呼びタメ大歓迎なので仲良くして頂けたら嬉しいです(⑅•ᴗ•⑅)♡";;;;"1045079203907944448";https://twitter.com/jel_0728/status/1045079203907944448
anj___s;2018-09-26 15:34;0;0;"嬉しいです！ありがとうごさいます フォローさせていただきました！よろしくお願いします❤︎";;;;"1045079203710824448";https://twitter.com/anj___s/status/1045079203710824448
Risa727_Keyaki;2018-09-26 15:34;0;0;"すけおめっと！！！";焼肉寿司前進;;;"1045079203496919040";https://twitter.com/Risa727_Keyaki/status/1045079203496919040
makaron3000;2018-09-26 15:34;0;0;"大人な感じのさらも子供さらもどっちも可愛くて好きだよ あとその野菜のやつ可愛いよなw";;;;"1045079201815171073";https://twitter.com/makaron3000/status/1045079201815171073
ireenee_h;2018-09-26 15:34;0;0;"noelia favorita # OT18Gala1";Alcalá de Henares, España;;#;"1045079200108072961";https://twitter.com/ireenee_h/status/1045079200108072961
S_t1113KP_s129;2018-09-26 15:34;0;0;"おはよう １口じゃ不安だもんね けどたくさんしすぎても転売目的に思われて弾かれたらイヤだし 間違いないね絶対にもっともっと大好きになって深い沼へと落ちていくね";福岡県福岡市;;;"1045079196228235264";https://twitter.com/S_t1113KP_s129/status/1045079196228235264
achuden;2018-09-26 15:34;0;0;"風ぽんZIPの月曜担当になるのね うれしー(*˙ᵕ˙ *)";ちば;;;"1045079192696541184";https://twitter.com/achuden/status/1045079192696541184
fichai_m;2018-09-26 15:34;0;0;"@ ke__mb けーさんフォロバありがとうございます 無言フォロー失礼しました(；；)！ けーさんのとても素敵なイラストいつもコソコソ見て、ｵﾜｧ～～！となっておりました…( ･ ･̥ )♡ これからも楽しみにしてます…！！！";《はおはおちゃそねるの"は"》  🍠 🍶;@;;"1045079187260825601";https://twitter.com/fichai_m/status/1045079187260825601
