username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
kawaiiLeo___;2018-09-21 08:12;0;0;"# HappyNayeonDay 헐 내 사랑 . .. pic.twitter.com/BGxshOcKsb";국뷔메인 김신왕여 미사코코 레오른;;#;"1043156066299564033";https://twitter.com/kawaiiLeo___/status/1043156066299564033
_reinhardtrey;2018-09-21 08:12;0;0;"나연 누나 사랑해요 pic.twitter.com/qsRvmgbMZY";upd;;;"1043156066186354688";https://twitter.com/_reinhardtrey/status/1043156066186354688
deobaeri1485;2018-09-21 08:12;0;0;"Ambyar pic.twitter.com/rzBipE0Kho";Indonesia;;;"1043156066047934464";https://twitter.com/deobaeri1485/status/1043156066047934464
AjNDULkaZDT0xBq;2018-09-21 08:12;0;0;"いえいえ〜 他の子も描く予定あったらぜひ見たい……";;;;"1043156065712406528";https://twitter.com/AjNDULkaZDT0xBq/status/1043156065712406528
nokNochu_97;2018-09-21 08:12;0;0;"เสียดายแทนเลยค่ะ หาแลกตอนนี้ก็น่าจะยากแล้วนะคะ";;;;"1043156065422954501";https://twitter.com/nokNochu_97/status/1043156065422954501
jinrou_tanoshii;2018-09-21 08:12;0;0;"イラストぉぉおぉおぉぉ！ ゆづちゃんってヒプマイ知ってたっけ？？？？← え？ほのは愛してる";お別れはブロ解で(´˘`＊);;;"1043156065301364736";https://twitter.com/jinrou_tanoshii/status/1043156065301364736
yuiriy_sakura;2018-09-21 08:12;0;0;"可愛い";日本 埼玉;;;"1043156065267867656";https://twitter.com/yuiriy_sakura/status/1043156065267867656
youjung_bogum;2018-09-21 08:12;0;0;"유정언니 생일 축하합니다！！ Happy Birthday 誕生日おめでとうございます！！ ファンクラブ入れて、愛も深まって、笑笑これからも頑張って下さい大好き # 김유정 # キムユジョン # KimYouJung # KimYooJung # HappyYoojungDay # 金裕貞pic.twitter.com/dvZoVTi85y";;;# # # # # #;"1043156064890380294";https://twitter.com/youjung_bogum/status/1043156064890380294
ssul_D_D;2018-09-21 08:12;0;0;"헛..! 삼겹살 좋져..!!! 저녁은 든든하게 드셔서 다행이에요";카츠키 마음 속;;;"1043156064462458880";https://twitter.com/ssul_D_D/status/1043156064462458880
margothperezm;2018-09-21 08:12;0;0;"Cuando te dicen alista todo que nos vamos!... -1";Barranquilla, Colombia;;;"1043156064328400898";https://twitter.com/margothperezm/status/1043156064328400898
taakun68141;2018-09-21 08:12;0;0;"いい事ー";;;;"1043156064265359360";https://twitter.com/taakun68141/status/1043156064265359360
guro41228;2018-09-21 08:12;0;1;"可愛い〜";;;;"1043156064257040386";https://twitter.com/guro41228/status/1043156064257040386
mii_9118;2018-09-21 08:12;0;0;"すばるくんに向けたツイートが流れてて何か幸せになる";;;;"1043156064122810369";https://twitter.com/mii_9118/status/1043156064122810369
kt2kn1h7;2018-09-21 08:12;0;0;"ありがと〜う先生かいたら止まらなくってみんな描いちゃった(*∩´ω`∩*)";;;;"1043156063200063488";https://twitter.com/kt2kn1h7/status/1043156063200063488
jun2997;2018-09-21 08:12;0;0;"やっとGETできた〜 pic.twitter.com/jQESjC3UIF";;;;"1043156063149670401";https://twitter.com/jun2997/status/1043156063149670401
Berrandaaa;2018-09-21 08:12;0;0;"I’m just so happy and my heart is so full. life is honestly great.";IG/SC-berrandaaa;;;"1043156062973636608";https://twitter.com/Berrandaaa/status/1043156062973636608
kan8_kan8;2018-09-21 08:12;0;0;"関ジャニ∞全国デビュー14周年おめでとー すばちゃん37歳のお誕生日おめでとう # 関ジャニ # 渋谷すばるpic.twitter.com/MFRwz6Iuup";;;# #;"1043156062931537921";https://twitter.com/kan8_kan8/status/1043156062931537921
_dancing9ing;2018-09-21 08:12;0;0;"にゅんさんのリミックスよかった 22秒からのところと、にゅんさんそくさんのところがうち的にはおおぉってなった。 よく考えたらコンセプト的に離れてはない2曲よね。 久しぶりににゅんさんの曲が聞けてまんぞく";;;;"1043156062432423936";https://twitter.com/_dancing9ing/status/1043156062432423936
Kanesaaaaaaan91;2018-09-21 08:12;0;0;"ふぁー！！ありがと！！梓杏ちゃんにそう言って貰えると自信つく…_(:3 」∠)_ありがとう";18↑ なんでも許せる方向け;;;"1043156062428311552";https://twitter.com/Kanesaaaaaaan91/status/1043156062428311552
madoka___melt;2018-09-21 08:12;0;0;"うわなにそれ不味そう 普通にわさび醤油飲みたい、、、";南5条西3丁目中銀3番館ビル3Ｆ;;;"1043156061853638656";https://twitter.com/madoka___melt/status/1043156061853638656
piano_nanaho;2018-09-21 08:12;0;0;"7日まであと少し！ 後輩や先輩など、 その他にも素晴らしい方々が出演されます！ フルではありませんが、ショパンを30分ほど弾かせていただきます pic.twitter.com/pN3h3H8biM";MIE→AICHI→TOKYO;;;"1043156061765529601";https://twitter.com/piano_nanaho/status/1043156061765529601
got7_koyoun;2018-09-21 08:12;0;0;"好きぴとか照れる";10/1 まんなか  🐥;;;"1043156061752938498";https://twitter.com/got7_koyoun/status/1043156061752938498
kalshammariii;2018-09-21 08:12;0;0;"اللهم إنك تقدر ولا أقدر وتعلم ولا أعلم وأنت علام الغيوب والقادر على كل شئ، اللهم هيئ لي من أمري رشدا واكتب لي من الحظ اوفر النصيب انك على كل شيء قدير";Kuwait;;;"1043156061383999488";https://twitter.com/kalshammariii/status/1043156061383999488
LeiNagisa;2018-09-21 08:12;0;0;"スタッフさんに仕掛けるイタズラ考え中pic.twitter.com/BYtDji9R8k";おおいたやけど;;;"1043156061207711746";https://twitter.com/LeiNagisa/status/1043156061207711746
jaellyhyun;2018-09-21 08:12;0;0;"whoop whoop, malaysian ctzens, helps rt uhu # HAECHAN # 해찬 # NCThttps://twitter.com/jaellyhyun/status/1042998023599476736 …";;;# # #;"1043156060997971969";https://twitter.com/jaellyhyun/status/1043156060997971969
mashilo_;2018-09-21 08:12;0;9;"みんなありがとうございました(●´-` ●) 沢山会えて幸せ(*´∩ω<`) 明日も会いたいよーっっ https://twitter.com/cy8erinfo/status/1043138752208465920 …";YOKOHAMA 🍵自己プロデュース;;;"1043156060889075712";https://twitter.com/mashilo_/status/1043156060889075712
Polte_toshi_Rui;2018-09-21 08:12;0;0;"ほんとに･･･かわいい･･･ねこ･･･";質問箱⇒;;;"1043156060507230208";https://twitter.com/Polte_toshi_Rui/status/1043156060507230208
jinxquest;2018-09-21 08:12;0;0;"승민아아아아아아아아아앙 진심으로 생일축하해!!!!! 우리 댕댕이가 태어나줘서 고마워 항상 휘핑크림 같은 순소 승민이 노력은 믿는다고 목소리도 꿀 같다! # HappySeungminDay # Seungmin # 김승민 # StrayKids # 스트레이키즈 우리 단디보2 다시도 생일축하해!pic.twitter.com/BKcEWSMp5v";R=VD;;# # # # #;"1043156060494737408";https://twitter.com/jinxquest/status/1043156060494737408
janae__21;2018-09-21 08:12;0;0;"Text messages ...";;;;"1043156060176101376";https://twitter.com/janae__21/status/1043156060176101376
sinoalice_Rin;2018-09-21 08:12;0;0;"OORerさんビール飲めるのかー(*´-`)ｽｹﾞｪ(ビールは苦いのと香り苦手…) 9%飲んだら普通の物足りなくなっちゃって…w (*´д｀)(´д｀*)ﾈｰ 氷結のレモン好き(,,>ω<,,)";;;;"1043156060171718657";https://twitter.com/sinoalice_Rin/status/1043156060171718657
ewachriz;2018-09-21 08:12;0;0;"Grattis grattis";Sweden.;;;"1043156059945353221";https://twitter.com/ewachriz/status/1043156059945353221
thebokkyzzz;2018-09-21 08:12;0;0;"Hola precioso";;;;"1043156059513335808";https://twitter.com/thebokkyzzz/status/1043156059513335808
shigesan714;2018-09-21 08:12;0;0;"早起きしなきゃいけないのに配信ありがとう 懐事情も察してくれてありがとう みりにゃの笑顔に少しでも貢献できてたらいいな イナズマロックフェスは配信があったと思うのでそちらで見ます 明日晴れますように";日本;;;"1043156059458686976";https://twitter.com/shigesan714/status/1043156059458686976
starlightjjong;2018-09-21 08:12;0;0;"HAPPY BDAY LEGEND I LOVE U SO MUCH HAVE THE GREATEST BDAY ILY ILY";김종현 — 선민우;;;"1043156059354005506";https://twitter.com/starlightjjong/status/1043156059354005506
ran555jp;2018-09-21 08:12;0;0;"そうですネほんとリアルでキャー";;;;"1043156059056009217";https://twitter.com/ran555jp/status/1043156059056009217
mioukoyama;2018-09-21 08:12;0;0;"まぁ～、小さくて綺麗なお〇り";愛知県;;;"1043156058766622725";https://twitter.com/mioukoyama/status/1043156058766622725
Why_USearching;2018-09-21 08:12;0;0;"Having a planner & writing stuff down takes me a long way I promise you it’s a big help for me";Living For  Ⓜ️ilkShake;;;"1043156058489937922";https://twitter.com/Why_USearching/status/1043156058489937922
8vkYT3pFecRKOHK;2018-09-21 08:12;0;0;"yes神様 浩次 愛してるぅ";;;;"1043156058187816961";https://twitter.com/8vkYT3pFecRKOHK/status/1043156058187816961
joud_x74;2018-09-21 08:12;0;0;"اللهم حلو اللحظات وخير الأيام دائماً";;;;"1043156057781092352";https://twitter.com/joud_x74/status/1043156057781092352
hsbniko115119;2018-09-21 08:12;0;0;"わーーーこちらこそよろしくお願いします～！！！るるかちゃんめちゃくちゃ可愛いですね！！仲良くしてやってください～";ピンクガンナーはいいぞ;;;"1043156057550290946";https://twitter.com/hsbniko115119/status/1043156057550290946
xgssxchxz;2018-09-21 08:12;0;0;"[20/9 23:46] Mi Genio Amor: Divertite y ya sabes que te quiero mucho [20/9 23:46] Mi Genio Amor: Pasala super [20/9 23:46] Mi Genio Amor: Besos mi amor hermosa [20/9 23:46] Mi Genio Amor: Sos tan hermosa Mabellll a donde encontras estoooo!?";Capital - Corrientes, Argentin;;;"1043156057277779969";https://twitter.com/xgssxchxz/status/1043156057277779969
PP_PandaPalit;2018-09-21 08:12;0;0;"นั่งรี นอนรี ยืนรี เต้นรี มีไรอิก # เป๊กผลิตโชค # PeckPalitchoke # เลอแปงที่ไหนเมื่อไหร่ก็อร่อยhttps://twitter.com/jingjaimai/status/1043083915848601601 …";;;# # #;"1043156057277620224";https://twitter.com/PP_PandaPalit/status/1043156057277620224
CHIKO_dqmsl;2018-09-21 08:12;0;0;"プラキンは大事ですねっ";ピューマの塔;;;"1043156057013407744";https://twitter.com/CHIKO_dqmsl/status/1043156057013407744
SVT_07_17_WW;2018-09-21 08:12;0;0;"https://twitter.com/SVT_07_17_WW/status/1043150072563683330?s=19 …";;;;"1043156056992411650";https://twitter.com/SVT_07_17_WW/status/1043156056992411650
shion_0212_;2018-09-21 08:12;0;0;"好きすぎる";じゃがりこの時衣装が1番好き 💓;;;"1043156056979922944";https://twitter.com/shion_0212_/status/1043156056979922944
shimomitsurin;2018-09-21 08:12;0;0;"# 新しい地図始動1周年_0922 おめでとうございます激動の一年間だったけど夢だった # 香取慎吾ルーブル初個展 も開催出来て本当に良かったネ次なる目標は何ですか 新しい地図がどんどん拡がって行くね 毎日ワクワクをありがとうこれからも 一笑懸命ついて行きます # 新しい地図 # 香取慎吾";;;# # # #;"1043156056824659970";https://twitter.com/shimomitsurin/status/1043156056824659970
muta_i2;2018-09-21 08:12;0;0;"らんさんありがとう… じっくり考えるよ…… サークル参加もすごくしてみたいんだけど…初めての参加で迷惑かけちゃ申し訳ないから行くってなったらまず一般参加で勉強してからサークル参加する！！！その時はらんさんと一緒にいさせて…";;;;"1043156056749170689";https://twitter.com/muta_i2/status/1043156056749170689
Kang26Park;2018-09-21 08:12;0;0;"END_#WE_YOUNG 10M views # ExoGiveaways # Giveaway # worldwidepic.twitter.com/fVTkLW5vgv";;;#WE_YOUNG # # #;"1043156056644317184";https://twitter.com/Kang26Park/status/1043156056644317184
minyoongibest;2018-09-21 08:12;0;0;"İyi ki doğdun jypnin gelecekteki ceo'su, seni çok seviyorum üyelerinle hep bir arada kal ve onlarla doğum gününü güzel geçir bebeğim güzel yaşlara # MyYouthJinyoungDaypic.twitter.com/bP54UlWfLC";Türkiye;;#;"1043156056640286721";https://twitter.com/minyoongibest/status/1043156056640286721
yuya___mitsupo;2018-09-21 08:12;0;0;"ありがとう（ ; ; ）";NEXT…;;;"1043156056619151365";https://twitter.com/yuya___mitsupo/status/1043156056619151365
deqaussser;2018-09-21 08:12;0;0;"Ugh, every time you say “hey Toes!” To my cat Toes, she meows back. I love it sm https://twitter.com/oddthesungod/status/1042431822045560832 …";michigan;;;"1043156056585715712";https://twitter.com/deqaussser/status/1043156056585715712
kotekote_77;2018-09-21 08:12;0;0;"RT あー、グッズ楽しみすぎるなぁ クールドジ賢章……www";;;;"1043156056552038401";https://twitter.com/kotekote_77/status/1043156056552038401
fish_miyutun;2018-09-21 08:12;0;1;"うれしみぃぃ！！";;;;"1043156056547897350";https://twitter.com/fish_miyutun/status/1043156056547897350
niiniiacaapatii;2018-09-21 08:12;0;0;"saan banda dakasi?";;;;"1043156055771951104";https://twitter.com/niiniiacaapatii/status/1043156055771951104
mp56_snow_kaco;2018-09-21 08:12;0;0;"お顔が近づくんで どきっとしますね";丸に橘;;;"1043156055713148928";https://twitter.com/mp56_snow_kaco/status/1043156055713148928
myk111_6;2018-09-21 08:12;0;0;"愛され肌になりたいです 応募させていただきます♡";;;;"1043156055646134272";https://twitter.com/myk111_6/status/1043156055646134272
srns1110;2018-09-21 08:12;0;0;"お迎えありがとうございます ぜひ繋がりましょう☺︎";時は流れても僕は流されない。;;;"1043156055499321345";https://twitter.com/srns1110/status/1043156055499321345
VcJck_forsythe;2018-09-21 08:12;0;0;"Good niiiight";;;;"1043156055155331072";https://twitter.com/VcJck_forsythe/status/1043156055155331072
kiyockiyo;2018-09-21 08:12;0;0;"キボシさんこんばんは！イベントお疲れ様でした！ こちらこそフォローありがとうございます いつもｒｔで回ってくる素敵イラスト拝見してました…！ キボシさんの描かれる顔の整った降谷さんめちゃめちゃ好きです 本も読んで下さってありがとうございます…宜しければまたお話してやってください";ドブ;;;"1043156055134359552";https://twitter.com/kiyockiyo/status/1043156055134359552
WNM3NCKR;2018-09-21 08:12;0;2;"飛び込んだのうち(笑)";１CHANCE NIGHT手繰り寄せるー 🙈;;;"1043156054580719616";https://twitter.com/WNM3NCKR/status/1043156054580719616
ovoxci;2018-09-21 08:12;0;0;"تدري بقلبي حبك";;;;"1043156054392168448";https://twitter.com/ovoxci/status/1043156054392168448
SVT_07_17_WW;2018-09-21 08:12;0;0;"https://twitter.com/woozi91122/status/1030463266550468609?s=19 …";;;;"1043156054073200640";https://twitter.com/SVT_07_17_WW/status/1043156054073200640
mkk_was_bis10;2018-09-21 08:12;0;0;"新しい地図、ワクワクの１年でした2年めも楽しみにしてます";;;;"1043156054006063104";https://twitter.com/mkk_was_bis10/status/1043156054006063104
OseiCanYouSee_;2018-09-21 08:12;0;0;"Ever since I made this wig, I really want some straight hair lol. I’ve made 3 straight wigs in the last 2 weeks. I want one now pic.twitter.com/Ti01z8YMRL";Dallas, Tx;;;"1043156053926596608";https://twitter.com/OseiCanYouSee_/status/1043156053926596608
sior_grku1226;2018-09-21 08:12;0;0;"じゃあ、れとこちゃんって呼ぶー＼(^ω^)／ はーい え！ほんとー！ わーいわーい 楽しみだねー";蛋白質と脂肪(博多民);;;"1043156053867683840";https://twitter.com/sior_grku1226/status/1043156053867683840
amu615P5;2018-09-21 08:12;0;0;"あんりさんお誕生日おめでとうございます〜 あんりさんの顔が可愛くて好きですし、お洋服とか髪色も可愛くって好きです！！！ 楽しく素敵な一年になりますように";;;;"1043156053813280770";https://twitter.com/amu615P5/status/1043156053813280770
ain311920;2018-09-21 08:12;0;0;"あーちゃん初めて！嬉しい";;;;"1043156053397975043";https://twitter.com/ain311920/status/1043156053397975043
unicaespecie;2018-09-21 08:12;0;0;"Happy Birthday Jinyoung # MyYouthJinyoungDay";Cipolletti, Argentina;;#;"1043156053259677697";https://twitter.com/unicaespecie/status/1043156053259677697
majideka_janu;2018-09-21 08:12;0;0;"ヤッター!!トミーさん作私の推し……！！！ ｱｱｱ色づかいを褒めて頂けるとは！！恐縮です 講座ですか？！？！説明がすこぶる苦手な私に出来るのかどうかぁぁ 機会があればやってみたい感じはしますすす";単行本派の地方民;;;"1043156053217566720";https://twitter.com/majideka_janu/status/1043156053217566720
pectothek6;2018-09-21 08:12;0;0;"คนเด๋อ";เรือนพี่วัฒน์;;;"1043156053217538048";https://twitter.com/pectothek6/status/1043156053217538048
haristar_1163;2018-09-21 08:12;0;0;"HAHAHAHHAHAHAHAHAHA pag pumasok sa puso ay maligalig";;;;"1043156052944904192";https://twitter.com/haristar_1163/status/1043156052944904192
JMYTDJJ_89;2018-09-21 08:12;0;0;"หุ้นส่วนที่ไม่มีสิทธิ์ในการตัดสิน ก็เปรียบเสมือนร่างทรงดีๆนี่เอง ก็เนอะ ไม่ใช่เจ้าของเงินนี่หว่า แต่ มีส่วนรับผิดชอบ ถ้าเกิดอะไรขึ้นมา เพราะอย่างงี้ไง เลยไม่อยากบอกใคา";Bangkok, Thailand;;;"1043156052806578178";https://twitter.com/JMYTDJJ_89/status/1043156052806578178
jalannet;2018-09-21 08:12;0;0;"@ hami_mumemo ご応募ありがとうございます 結果は… ムービーをご覧ください またのチャレンジお待ちしています！（9/28まで） # じゃらんプレキャン # 毎日挑戦 https://s.jalan.net/2wT3wU2?ts=20180922001238 …pic.twitter.com/goRgVKSOn3";tokyo;@;# #;"1043156052173303808";https://twitter.com/jalannet/status/1043156052173303808
ugtmt055;2018-09-21 08:12;0;0;"そうそう！ 目ともが隠れてるキャラが うち大好きなんだけどジルさん どストライクだったの うちみてたの中学生の時だからほんと懐かしい( ´﹀` )";東北のど田舎;;;"1043156051925716994";https://twitter.com/ugtmt055/status/1043156051925716994
Dwiamaliaagust3;2018-09-21 08:12;0;0;"HAPPY BIRTHDAY MY LOVEY JINYOUNG pic.twitter.com/Ar6HmEsKAq";Indonesia;;;"1043156051896352770";https://twitter.com/Dwiamaliaagust3/status/1043156051896352770
takatetsu211;2018-09-21 08:12;1;0;"女ツイッタラー『大気圏なう(写メ)』 ワンチャンを狙うウェイ「俺も行きたい(^_^)」 たまにいる訳がわからんオッサン「いいですね」 彼氏気取りオタク「誰と行ったん？宇宙飛行士？」 大気圏に突入する犬「ブオオオオオオオオオオオオオオオオオオオオオオオオオオオオオオオオオオ」";総武線の黄色はきんぱつの色;;;"1043156051367841793";https://twitter.com/takatetsu211/status/1043156051367841793
DlSAPPEARED;2018-09-21 08:12;0;0;"my";Dead;;;"1043156051359657984";https://twitter.com/DlSAPPEARED/status/1043156051359657984
SarahAmelia96;2018-09-21 08:12;0;0;"What day are you coming home???";;;;"1043156051116347393";https://twitter.com/SarahAmelia96/status/1043156051116347393
kileydanielle7;2018-09-21 08:12;0;0;"happy birthday to one of my favorite people @ maddietturner i know you’re celebrating the right way, love youuuu pic.twitter.com/zYtOQDOOh7";;@;;"1043156050898243584";https://twitter.com/kileydanielle7/status/1043156050898243584
Kpopshopnn;2018-09-21 08:12;0;0;"พร้อมส่งผ้าปิดตา # iKON ฮันบิน บ๊อบบี้ ราคาชิ้นละ 650฿ รวมส่ง # แลกการ์ดiKON # ตลาดนัดiKON # วายจีสตรีท # iKON2018CONTINUETOURinBANGKOKpic.twitter.com/iw5MWMy7EW";;;# # # # #;"1043156050273218560";https://twitter.com/Kpopshopnn/status/1043156050273218560
adoresyuta;2018-09-21 08:12;0;0;"cuidate mar";;;;"1043156050243923969";https://twitter.com/adoresyuta/status/1043156050243923969
tukudaniboshi;2018-09-21 08:12;0;0;"わ〜〜〜！！すごく美味しそう……！チーズタッカルビでこんなにチーズたっぷりなの初めてみました……！ もし良かったら…お店の名前教えていただけませんか……！めちゃくちゃ行きたい………！";シンジュクディビジョン;;;"1043156050172493825";https://twitter.com/tukudaniboshi/status/1043156050172493825
SVT_07_17_WW;2018-09-21 08:12;0;0;"M A I N T W E E T 160701~ing SEVENTEEN carat 가똥이의 메트 입니다! pic.twitter.com/Flhic7FnCh";;;;"1043156049715294209";https://twitter.com/SVT_07_17_WW/status/1043156049715294209
yukihira_r18;2018-09-21 08:12;0;0;"剣豪ゆえにその技量が見たいって流れかしら…私もそれなりに幅が広いと思うから…大体の要望に応えることは出来ると思うわよっ";;;;"1043156049702748161";https://twitter.com/yukihira_r18/status/1043156049702748161
GNCD_mm;2018-09-21 08:12;0;0;"やっと当たった 何個か鍵はずすの忘れてリツイしてて無駄に抽選しちゃったやつあってもったいないことしたけど、、、 今日は1個だけかな、、、 pic.twitter.com/dEfCxMiHl6";日本 🗾東京 🗼;;;"1043156049648177152";https://twitter.com/GNCD_mm/status/1043156049648177152
sainakari_hu;2018-09-21 08:12;0;0;"ゆかちゃーーーんおかありーーー(ㅅ´ ˘ `)♡";大阪;;;"1043156049467854850";https://twitter.com/sainakari_hu/status/1043156049467854850
tiptanya_mind;2018-09-21 08:12;0;0;"# JMJJYBYjyp ขอบคุณค้าบpic.twitter.com/lnAmqKgid3";;;#;"1043156049446854657";https://twitter.com/tiptanya_mind/status/1043156049446854657
_SSarisa;2018-09-21 08:12;0;0;"ส่งใจไปน้าค้าา //ติดสอบบ แงงง";🌟702 🌟;;;"1043156049438461952";https://twitter.com/_SSarisa/status/1043156049438461952
13v_3h_1p_17c;2018-09-21 08:12;0;0;"Carat会 したぃ";;;;"1043156048796762112";https://twitter.com/13v_3h_1p_17c/status/1043156048796762112
f5xtWdHNuMpbSya;2018-09-21 08:12;1;1;"HappyBirthday Jinyoung # GOT7 # Jinyoungpic.twitter.com/mUPl1dBJUM";;;# #;"1043156048733847552";https://twitter.com/f5xtWdHNuMpbSya/status/1043156048733847552
usss_antsa__04;2018-09-21 08:12;0;0;"わーリプ返ありがとうございますいつも応援してます！これからも頑張ってください！";すぐすしって言います愛情表現です;;;"1043156048196976642";https://twitter.com/usss_antsa__04/status/1043156048196976642
sakura2134jp;2018-09-21 08:12;0;0;"キャー最高のスリーショット さすが慎吾くん、日本はちょうど9/22になったから # 新しい地図 本当にありがとう1周年おめでとうまさかのパリでお祝い1年前には想像もしてなかった！来年の今頃も想像してないようなステキすぎることがあるんだろうな感謝です # 新しい地図始動1周年_0922";;;# #;"1043156047894986752";https://twitter.com/sakura2134jp/status/1043156047894986752
sky_kaho_26;2018-09-21 08:12;0;0;"よかったよおおお！";;;;"1043156047400030209";https://twitter.com/sky_kaho_26/status/1043156047400030209
SrishtiBJP;2018-09-21 08:12;0;1;"आज से कई सालों तक देश में टेलीकॉम कम्पनियों ने देशवासियों को खूब लूटा क्योंकि देश के पास कोई विकल्प नहीं था। मैदान में उतरा जिओ और उसने देश वालों की ज़िंदगी बदल दी ! पुरानी कम्पनियों से ये देखा नहीं गया और सारे साथ आ गए जिओ का हराने के लिए ! ऐसा ही हाल देश में राजनीती का है! pic.twitter.com/qnwP5Zg7D1";;;;"1043156047383355392";https://twitter.com/SrishtiBJP/status/1043156047383355392
kansetsu__2;2018-09-21 08:12;0;0;"フォローありがとうございます フォロバ失礼しますね！ 是非仲良くして頂けたら嬉しいです";;;;"1043156047341309953";https://twitter.com/kansetsu__2/status/1043156047341309953
KPlusetiset;2018-09-21 08:12;0;0;"# HappyNaYeonDay HBD.ค่า พี่อิม นายอน วันนี้ครบ 24 ปีแล้วนะค่าา รักพี่อิม นายอน กระต่ายน้อยสามขวบที่สุดเลยยยpic.twitter.com/8ESWvRkADJ";Changwat Chachoengsao;;#;"1043156047253233666";https://twitter.com/KPlusetiset/status/1043156047253233666
tellne3mo;2018-09-21 08:12;0;0;"一応私も馬骨なんで、馬骨垢ありますよ。本っ当に平沢の顔文字( ˊ̃˒̫ˋ̃ )とか暴走しまくるので心して見てください。";【 HILL MOUNTAIN 】;;;"1043156047160963072";https://twitter.com/tellne3mo/status/1043156047160963072
christyallise;2018-09-21 08:12;0;0;"ima go get pey some bows and shoes today , i stopped putting bows on her bc she literally took them off all the time & tore em up but i miss them";Loving my princesss!  ❤;;;"1043156047131799552";https://twitter.com/christyallise/status/1043156047131799552
akaunko_M;2018-09-21 08:12;0;0;"ぎね〜ぎねかわわ〜";圧倒的最底辺かつ暗黒大魔界クソ闇地獄の住民;;;"1043156047102324736";https://twitter.com/akaunko_M/status/1043156047102324736
SyucaD;2018-09-21 08:12;0;0;"守ってくれてありがと(*´-ω)(ω-`*)｡ぎゅっ pic.twitter.com/rd5z8t1P5X";日本 滋賀;;;"1043156046942953473";https://twitter.com/SyucaD/status/1043156046942953473
kitti_kripare;2018-09-21 08:12;0;0;"รอHDภาพนี้เลยออ";;;;"1043156046817067010";https://twitter.com/kitti_kripare/status/1043156046817067010
NQ9p3avQYNuE1eL;2018-09-21 08:12;0;1;"はーい(^-^)/";;;;"1043156045768491008";https://twitter.com/NQ9p3avQYNuE1eL/status/1043156045768491008
DUCK12175740;2018-09-21 08:12;0;0;"Happy Birth Day Jinyong # MyYouthJinyoungDaypic.twitter.com/flIIeg78Dk";;;#;"1043156045432930304";https://twitter.com/DUCK12175740/status/1043156045432930304
bn_hittan;2018-09-21 08:12;0;0;"いよかん( 〃▽〃) 響きもいいし美味しそう";;;;"1043156044677926913";https://twitter.com/bn_hittan/status/1043156044677926913
prncgnk_1217;2018-09-21 08:12;0;0;"ホテルこの時期はまだ暖房入らないと言われ凍え死んでるライダース着て寝るってなに（笑）";熊本 🐻Ns 👼🏻 💉;;;"1043156044623429632";https://twitter.com/prncgnk_1217/status/1043156044623429632
Cihanka6116;2018-09-21 08:12;0;0;"yonma kirlihanım peyniri # YalancıTanıklıkSuçtur kimlik belgesi bağdaşıklaştırmak";;;#;"1043156044489351169";https://twitter.com/Cihanka6116/status/1043156044489351169
MoonMiyu;2018-09-21 08:12;0;0;"# 新しい地図 1周年おめでとう 3人で一緒にパリでお祝いかな NAKAMAになれて 嬉しいです # 新しい地図始動1周年_0922";千葉;;# #;"1043156044057169921";https://twitter.com/MoonMiyu/status/1043156044057169921
_habaneron;2018-09-21 08:12;0;0;"ともえちゃん〜！あーだこーだ言って少しでもスッキリするのなら私が全部受け止めてあげるから思い切り吐き出していいんだよ（ ; ; ）今週もお仕事お疲れさまでした…！休める時にしっかり休んでください！おやすみなさい";;;;"1043156044019466240";https://twitter.com/_habaneron/status/1043156044019466240
jjjayehtejano;2018-09-21 08:12;0;0;"Ako pansinin kita pm mo ko HAHAHHA";God's Promise Land;;;"1043156043730059264";https://twitter.com/jjjayehtejano/status/1043156043730059264
_chu_8;2018-09-21 08:12;0;0;"すばると関ジャニ∞、誕生日おめでとう";Next♡→ JUMP 9/30;;;"1043156043587448832";https://twitter.com/_chu_8/status/1043156043587448832
__theboyznew__;2018-09-21 08:12;0;0;"それ〜〜それが一番";일 본  🎌;;;"1043156043352555521";https://twitter.com/__theboyznew__/status/1043156043352555521
ria_deguia13;2018-09-21 08:12;0;0;"11:11";sa tapat ng bahay nyo;;;"1043156043239288832";https://twitter.com/ria_deguia13/status/1043156043239288832
____O1O4i;2018-09-21 08:12;0;0;"本当に今週1週間ヲタクの皆と莉菜ちゃんと欅坂に会うために本当に頑張ったよ〜！！明日部活1日頑張ったらせなに作って貰ったキンブレ作って寝てめっちゃ楽しみにしてた時だわ莉菜ちゃん早く会いたいよ〜（；_；）（；_；）";めいたそ;;;"1043156043226742784";https://twitter.com/____O1O4i/status/1043156043226742784
TNuttinee;2018-09-21 08:12;0;0;"น้อนนนนนนวันเกิดทั้งที่ร่างนี้ต้องมาาาา แงงงน่ารักก สุขสันต์วันเกิดนะคับสุดหล่อ สุขภาพแข็งแรงไม่เจ็บไม่ป่วย ดื้อๆแบบนี้ตลอดไปไม่ว่าจะจินยองร่างไหนขอแค่เป็นจินยองที่จินยองเลือกเราก็มีความสุขแล้วน้าา รักน้าาาาา # MyYouthJinyoungDaypic.twitter.com/GVDrovCJQ1";เมนแจ็ค จัม!!;;#;"1043156041469288448";https://twitter.com/TNuttinee/status/1043156041469288448
Zea11015;2018-09-21 08:12;0;0;"んへへ( ´^o^` )";;;;"1043156041343463424";https://twitter.com/Zea11015/status/1043156041343463424
